Modes	Outlets	Supercatchment	StreamID
1956	2622	6	320
352	899	6	321
966	1325	6	321
1169	1976	6	321
1299	2105	6	321
609	2322	6	321
1843	2383	6	321
1959	2517	6	321
2157	2835	6	321
352	899	6	322
990	1325	6	322
1169	1958	6	322
1633	2302	6	322
634	2324	6	322
2094	2429	6	322
2306	2692	6	322
2554	2795	6	322
1229	1726	6	323
353	1832	6	323
1717	1933	6	323
1231	1721	6	324
353	1832	6	324
1511	1923	6	324
1262	1496	6	325
354	1832	6	325
1390	1866	6	325
1254	1525	6	326
1409	1771	6	326
353	1832	6	326
1740	2238	6	326
351	1833	6	327
599	1923	6	327
1087	2027	6	327
1491	2306	6	327
1673	2427	6	327
2154	2944	6	327
2643	3111	6	327
354	899	6	328
1114	1541	6	328
720	1603	6	328
1349	1683	6	328
353	1832	6	329
1304	1873	6	329
1098	1914	6	329
1353	1696	6	330
352	1833	6	330
1975	2110	6	330
685	2352	6	330
353	899	6	331
1129	1600	6	331
741	1603	6	331
1312	1759	6	331
1787	1908	6	331
888	1436	6	332
